student_id,age,gender,country,major,university_year,GPA,study_hours_per_day,class_attendance_percent,sleep_hours,screen_time_hours,social_media_hours,gaming_hours,exercise_hours_per_week,part_time_job,relationship_status,family_income_level,internet_quality,mental_stress_level,AI_tool_usage_hours,favorite_AI_tool,note_taking_method,exam_preparation_days,coffee_consumption_per_day,extracurricular_hours_per_week,final_exam_score,assignment_score
S01965,21,Male,Netherlands,Physics,1,3.03,4.3,86,6.0,8.4,4.3,2.3,3.0,Yes,In a Relationship,Low,Average,4.8,0.8,Copilot,Mixed,9,3,6.5,89,98
S01966,18,Female,Bangladesh,Psychology,3,2.94,3.6,86,7.1,6.5,4.1,2.3,4.1,No,Single,Low,Average,4.4,0.5,Claude,Digital,6,2,1.9,91,95
S01967,26,Male,India,Law,2,3.37,3.2,100,7.1,4.4,2.5,2.2,3.6,No,Single,Middle,Good,2.3,0.6,Copilot,Handwritten,15,1,5.5,98,100
S01968,28,Male,India,Business,4,4.0,3.3,100,8.9,5.1,2.1,0.7,1.8,No,In a Relationship,Low,Average,2.2,1.1,Gemini,Mixed,11,0,6.4,100,99
S01969,28,Female,Netherlands,Computer Science,1,3.29,3.2,89,7.5,4.9,1.9,4.3,4.8,No,Single,Middle,Good,3.1,1.1,ChatGPT,Handwritten,7,3,4.1,100,78
S01970,21,Female,India,Biology,3,3.63,5.2,98,3.8,3.8,2.3,0.0,0.6,No,In a Relationship,Low,Good,4.8,0.0,None,Handwritten,8,0,5.7,100,100
S01971,25,Female,Brazil,Engineering,2,4.0,4.4,100,7.3,1.0,0.7,0.3,5.6,No,In a Relationship,Middle,Average,1.5,1.3,Gemini,Mixed,15,0,8.5,100,92
S01972,28,Female,Bangladesh,Computer Science,3,2.7,0.5,52,5.3,3.8,1.4,2.2,1.2,Yes,Single,High,Average,4.2,0.9,Gemini,Digital,13,0,4.9,71,88
S01973,28,Female,Australia,Physics,3,3.71,4.5,97,5.8,5.2,4.1,3.5,4.1,No,In a Relationship,Middle,Average,3.9,1.4,Claude,Digital,9,1,4.0,100,85
S01974,23,Male,Germany,Psychology,3,4.0,3.8,98,6.0,6.5,3.3,1.9,2.7,No,Single,Middle,Poor,4.7,0.6,ChatGPT,Handwritten,15,0,0.0,100,100
S01975,23,Female,South Korea,Engineering,1,3.12,3.5,79,6.2,8.5,5.3,1.1,2.0,No,Single,Low,Poor,6.5,0.6,Claude,Digital,17,1,0.5,87,80
S01976,28,Male,Italy,Biology,4,3.69,2.9,91,5.3,4.2,2.4,3.0,5.7,No,In a Relationship,Low,Average,3.7,0.8,Copilot,Handwritten,15,3,3.5,91,99
S01977,28,Male,France,Psychology,4,4.0,5.2,100,7.2,4.7,2.3,0.9,4.5,Yes,In a Relationship,Low,Average,3.1,2.3,Claude,Handwritten,13,0,4.4,100,97
S01978,21,Female,Bangladesh,Business,3,3.87,4.9,100,5.3,7.3,2.2,0.4,2.9,Yes,In a Relationship,Middle,Poor,5.5,0.8,Copilot,Handwritten,20,4,2.5,100,100
S01979,26,Female,India,Mathematics,1,3.26,2.3,82,7.4,6.2,2.3,2.5,6.5,No,Single,Middle,Average,3.8,2.3,ChatGPT,Mixed,19,1,0.3,82,81
S01980,21,Female,USA,Computer Science,4,3.97,4.1,100,9.7,4.3,1.8,3.4,5.0,No,In a Relationship,High,Average,3.1,2.2,Claude,Mixed,12,3,7.9,100,93
S01981,19,Male,Canada,Medicine,2,3.09,2.0,67,5.4,9.0,3.2,0.0,1.4,Yes,Single,Middle,Good,2.6,0.9,Claude,Mixed,17,1,3.4,92,72
S01982,21,Male,Brazil,Business,1,3.31,1.4,78,6.7,4.4,2.8,3.7,0.0,No,Single,Middle,Good,4.3,0.7,ChatGPT,Mixed,15,0,4.2,98,99
S01983,20,Female,South Korea,Computer Science,1,3.28,2.6,89,4.0,4.0,2.0,2.7,3.2,Yes,Single,Middle,Good,4.2,0.7,Gemini,Mixed,9,3,1.4,100,81
S01984,22,Female,South Korea,Psychology,2,3.84,4.8,93,6.6,7.6,4.7,2.6,5.8,No,In a Relationship,Middle,Average,3.6,1.1,Gemini,Handwritten,20,0,5.6,100,100
S01985,23,Female,UK,Medicine,2,3.38,4.9,100,7.8,6.8,5.6,2.6,4.2,No,In a Relationship,Middle,Good,5.7,0.6,Copilot,Digital,20,1,6.3,100,91
S01986,18,Female,Italy,Economics,4,4.0,4.3,100,7.9,9.6,4.5,2.3,6.1,No,In a Relationship,Middle,Average,3.3,1.9,Gemini,Digital,18,1,4.3,100,88
S01987,22,Female,Australia,Physics,2,3.94,4.6,100,7.1,6.8,3.6,2.1,1.8,Yes,Single,Middle,Good,3.2,0.6,ChatGPT,Handwritten,15,5,2.9,100,90
S01988,24,Female,Italy,Medicine,3,3.94,4.3,96,8.1,6.0,3.9,1.2,2.8,No,In a Relationship,Low,Good,4.4,2.1,Copilot,Digital,17,2,5.6,100,95
S01989,19,Female,Netherlands,Engineering,1,3.12,2.5,62,10.0,9.1,5.6,0.0,2.8,No,Single,Middle,Average,4.2,0.3,Gemini,Mixed,10,1,3.1,96,84
S01990,19,Female,India,Law,4,4.0,4.1,94,9.1,7.1,3.9,0.3,3.5,No,In a Relationship,Middle,Good,2.8,0.0,None,Mixed,17,1,7.7,96,97
S01991,24,Female,Australia,Medicine,2,4.0,4.7,100,6.4,4.5,1.9,1.9,4.5,No,In a Relationship,Middle,Good,4.6,0.0,None,Mixed,6,0,4.7,100,100
S01992,22,Female,Netherlands,Psychology,1,3.78,4.6,94,5.3,4.9,3.4,1.6,6.3,No,Single,Low,Good,4.8,0.7,ChatGPT,Handwritten,10,1,1.2,100,96
S01993,23,Male,South Korea,Business,1,4.0,5.3,100,6.5,5.0,3.7,0.5,6.7,No,Single,Low,Average,4.4,0.4,ChatGPT,Handwritten,1,2,7.0,100,100
S01994,20,Male,USA,Medicine,1,4.0,4.6,98,5.9,6.9,1.3,0.7,6.3,Yes,Single,Middle,Average,3.7,0.3,Copilot,Mixed,14,2,4.5,100,96
S01995,26,Male,Canada,Computer Science,1,4.0,4.0,87,7.5,3.8,2.4,1.4,4.3,Yes,Single,Low,Average,4.6,2.2,Copilot,Mixed,17,1,5.0,100,94
S01996,22,Male,UK,Psychology,3,4.0,5.1,100,5.6,9.5,4.5,0.7,2.3,No,Single,Middle,Average,5.2,0.5,Copilot,Mixed,20,3,5.2,100,98
S01997,25,Female,Italy,Economics,1,4.0,3.5,88,6.9,2.1,0.1,0.5,3.5,No,In a Relationship,Low,Good,1.7,0.0,None,Handwritten,11,2,5.1,100,100
S01998,19,Male,France,Law,1,3.61,2.2,88,8.0,4.8,0.9,2.6,4.3,No,Single,Low,Poor,2.5,1.8,Claude,Mixed,13,3,3.3,98,93
S01999,24,Male,South Korea,Engineering,1,3.91,3.3,95,6.9,6.1,2.5,0.2,3.3,No,Single,Middle,Good,2.3,2.5,Copilot,Handwritten,12,2,0.8,100,100
S02000,28,Male,Canada,Physics,2,3.3,2.4,77,5.9,7.1,3.3,1.5,1.2,Yes,In a Relationship,Middle,Poor,4.0,1.6,ChatGPT,Digital,21,1,4.7,81,79
S02001,20,Male,Bangladesh,Medicine,2,4.0,2.5,100,8.4,4.7,0.8,2.1,2.1,Yes,In a Relationship,Low,Average,4.6,0.5,Gemini,Digital,14,0,4.2,100,100
S02002,23,Male,Italy,Engineering,1,3.59,3.3,100,4.7,3.7,2.6,1.6,4.7,No,Single,Middle,Average,3.4,1.4,Gemini,Digital,21,3,3.0,85,91
S02003,21,Female,UK,Engineering,2,3.22,2.3,74,6.6,6.7,4.5,1.0,2.5,No,In a Relationship,Low,Good,3.8,0.4,Claude,Digital,18,1,2.8,88,94
S02004,24,Male,Bangladesh,Psychology,4,3.35,3.0,83,7.0,4.3,2.9,3.6,3.0,No,Single,High,Poor,4.8,0.2,None,Mixed,16,1,0.5,97,88
S02005,22,Female,Netherlands,Biology,3,2.63,0.7,67,7.0,7.4,4.2,2.6,2.8,No,In a Relationship,Middle,Average,5.5,1.0,Copilot,Digital,9,2,5.9,86,76
S02006,24,Male,France,Biology,4,3.93,3.8,100,7.2,3.3,1.9,3.9,1.2,Yes,Single,Middle,Poor,2.3,1.1,ChatGPT,Mixed,7,0,4.6,100,100
S02007,27,Male,South Korea,Mathematics,3,3.65,3.5,100,7.7,2.2,1.6,0.9,2.7,No,In a Relationship,Middle,Average,3.7,1.0,Copilot,Mixed,12,0,4.8,100,91
S02008,26,Male,Germany,Physics,1,3.47,2.3,88,7.0,6.8,4.1,1.7,2.1,Yes,Single,Low,Good,4.2,2.9,ChatGPT,Digital,12,1,2.5,88,86
S02009,22,Female,Canada,Computer Science,3,3.76,4.5,100,6.6,3.7,3.4,2.8,1.6,No,Single,Low,Average,5.1,1.2,ChatGPT,Mixed,6,1,6.0,100,100
S02010,26,Female,Netherlands,Engineering,3,4.0,4.9,98,6.5,4.3,1.0,4.0,0.9,Yes,In a Relationship,Low,Poor,3.6,2.2,Gemini,Handwritten,17,4,4.5,100,94
S02011,26,Male,France,Mathematics,3,3.52,1.1,81,6.3,3.1,1.6,2.8,2.8,No,In a Relationship,Middle,Good,2.5,3.4,Claude,Handwritten,13,0,5.7,88,96
S02012,27,Female,Netherlands,Law,1,3.27,2.4,83,7.9,7.1,5.1,1.0,4.2,Yes,In a Relationship,High,Average,4.0,0.7,Gemini,Mixed,15,1,4.7,86,75
S02013,23,Male,Bangladesh,Law,3,3.62,2.3,89,6.2,1.7,1.4,1.6,5.2,No,In a Relationship,Low,Good,4.0,1.3,Copilot,Digital,20,0,3.1,100,96
S02014,25,Male,Japan,Business,2,2.68,2.1,91,8.0,9.2,4.2,1.5,0.2,Yes,Single,Middle,Poor,6.8,2.0,Claude,Handwritten,8,0,3.5,70,87
S02015,26,Female,Brazil,Business,3,4.0,4.7,100,7.0,3.3,2.1,1.7,6.2,No,In a Relationship,Middle,Average,3.5,1.3,Copilot,Handwritten,2,0,5.2,100,100
S02016,25,Male,Australia,Physics,4,3.45,3.2,84,6.4,5.4,2.8,1.1,3.6,No,Single,High,Average,3.8,0.9,Copilot,Mixed,9,2,5.4,100,88
S02017,23,Male,Netherlands,Medicine,1,3.95,3.1,82,7.7,4.0,3.2,1.7,0.7,No,In a Relationship,Middle,Average,3.3,3.5,Copilot,Digital,21,1,3.7,100,97
S02018,28,Female,South Korea,Psychology,1,3.09,0.5,90,6.1,2.0,0.0,0.0,2.2,Yes,Single,High,Average,3.3,2.4,ChatGPT,Digital,12,0,7.2,93,92
S02019,25,Female,Brazil,Business,1,4.0,4.5,100,7.8,5.7,0.6,0.2,0.0,Yes,Single,Low,Average,3.1,0.0,None,Mixed,11,3,2.1,100,81
S02020,27,Female,Canada,Business,1,3.29,1.6,69,7.3,6.3,2.9,2.5,0.0,No,Single,High,Average,4.9,2.6,Gemini,Digital,9,2,2.6,70,85
S02021,24,Female,Canada,Biology,3,3.39,3.6,100,6.3,3.8,1.7,4.1,6.4,No,In a Relationship,High,Average,3.1,2.8,ChatGPT,Handwritten,12,3,1.8,100,92
S02022,18,Male,Italy,Economics,3,3.7,3.9,80,7.6,7.3,4.3,1.8,1.6,Yes,In a Relationship,High,Average,5.2,2.4,ChatGPT,Handwritten,9,3,4.7,100,99
S02023,26,Male,Japan,Law,4,4.0,5.5,100,7.7,2.7,0.4,1.0,4.1,Yes,Single,High,Good,2.3,2.0,Copilot,Handwritten,10,2,5.9,100,98
S02024,21,Male,France,Biology,3,3.34,1.5,78,8.4,6.5,3.6,0.0,2.8,Yes,Single,High,Poor,5.6,2.8,ChatGPT,Mixed,17,1,5.5,87,87
S02025,26,Female,Bangladesh,Law,3,3.14,0.5,74,8.2,4.6,0.7,0.5,3.0,No,In a Relationship,Middle,Average,3.4,2.1,ChatGPT,Digital,25,0,4.4,81,83
S02026,26,Male,Germany,Medicine,4,3.74,3.8,100,7.6,4.9,2.3,1.4,3.7,Yes,In a Relationship,Middle,Average,2.8,1.8,Gemini,Handwritten,8,2,4.5,100,86
S02027,25,Male,Germany,Engineering,2,4.0,6.2,97,5.6,4.5,1.2,1.9,0.0,Yes,In a Relationship,Low,Average,5.5,1.3,Gemini,Handwritten,9,3,3.7,100,97
S02028,27,Male,UK,Computer Science,3,4.0,5.4,100,9.9,9.0,5.7,0.6,5.6,No,Single,High,Average,2.5,0.1,None,Mixed,9,0,6.4,100,98
S02029,23,Male,Bangladesh,Mathematics,1,3.21,3.8,100,5.3,3.4,0.8,1.5,2.8,No,In a Relationship,High,Good,3.1,0.0,None,Handwritten,20,1,4.4,100,90
S02030,18,Male,Netherlands,Computer Science,1,3.78,2.8,83,8.1,4.7,2.6,2.2,2.0,No,In a Relationship,Low,Poor,3.0,2.0,Claude,Handwritten,16,0,3.6,100,92
S02031,24,Male,Canada,Physics,4,4.0,4.7,100,7.5,2.6,0.2,2.8,3.9,No,In a Relationship,Middle,Good,4.0,2.0,Claude,Mixed,11,2,6.6,99,99
S02032,21,Female,France,Biology,1,2.77,2.0,68,5.6,9.0,5.2,1.8,1.6,No,Single,Low,Good,5.6,1.2,ChatGPT,Handwritten,9,1,4.3,87,85
S02033,24,Male,Australia,Physics,3,3.92,4.2,99,6.9,7.3,3.4,0.9,3.4,Yes,Single,Low,Poor,3.6,0.3,ChatGPT,Digital,20,2,3.2,100,100
S02034,22,Male,Bangladesh,Physics,2,3.57,4.3,89,6.9,4.6,3.0,0.0,2.7,No,Single,Low,Average,4.4,0.1,None,Handwritten,12,1,6.1,100,92
S02035,25,Male,France,Economics,4,4.0,5.1,93,8.6,7.7,5.0,1.1,4.4,No,In a Relationship,Low,Average,4.7,0.8,Gemini,Mixed,12,2,1.7,100,90
S02036,20,Male,Bangladesh,Business,3,4.0,7.6,100,6.1,5.1,3.0,2.6,2.6,Yes,In a Relationship,High,Good,6.1,1.9,ChatGPT,Mixed,1,1,4.8,100,100
S02037,25,Female,Germany,Computer Science,3,4.0,4.1,99,6.7,7.1,3.1,1.8,0.9,Yes,Single,Middle,Average,3.2,3.4,Copilot,Handwritten,16,0,1.7,99,100
S02038,27,Male,Germany,Computer Science,4,2.8,2.7,83,4.2,5.4,3.0,2.1,3.7,Yes,In a Relationship,Middle,Good,6.3,1.2,Gemini,Handwritten,12,2,7.6,90,92
S02039,25,Female,Brazil,Physics,3,3.77,3.5,92,9.1,9.2,3.6,2.6,2.5,No,Single,High,Average,1.7,1.5,ChatGPT,Handwritten,13,7,1.9,100,99
S02040,27,Male,Bangladesh,Business,4,2.94,0.8,78,5.7,5.4,2.1,3.1,0.0,Yes,Single,Middle,Poor,5.8,2.3,Copilot,Handwritten,13,1,1.3,91,78
S02041,28,Male,USA,Law,3,3.99,2.5,89,7.4,6.9,2.5,2.3,3.4,No,In a Relationship,Low,Average,4.9,1.1,ChatGPT,Digital,17,2,2.1,100,100
S02042,21,Male,Brazil,Medicine,4,3.4,2.9,77,6.9,5.8,4.0,2.0,1.9,Yes,Single,Low,Average,6.0,1.6,Gemini,Handwritten,1,1,3.8,97,87
S02043,28,Male,Brazil,Engineering,2,3.66,2.7,65,6.9,6.2,3.2,0.0,3.7,No,In a Relationship,Middle,Average,4.7,2.0,Claude,Handwritten,6,1,3.1,100,93
S02044,26,Male,UK,Mathematics,4,4.0,3.7,100,8.0,6.3,2.6,2.2,1.3,Yes,Single,Low,Average,2.9,2.3,ChatGPT,Digital,22,2,4.1,96,100
S02045,24,Male,Italy,Law,4,3.69,2.3,91,9.0,2.5,0.7,3.9,0.6,No,In a Relationship,Middle,Poor,3.8,1.3,Gemini,Digital,6,1,3.0,100,99
S02046,25,Female,UK,Engineering,4,4.0,5.2,92,7.3,8.0,5.0,0.0,5.4,No,Single,Middle,Good,3.3,0.7,Copilot,Mixed,8,0,3.7,100,94
S02047,26,Male,Italy,Law,1,4.0,3.5,100,7.8,6.1,1.8,2.9,4.7,No,In a Relationship,Middle,Average,2.1,1.4,Copilot,Mixed,18,0,6.5,99,95
S02048,26,Female,Italy,Business,2,3.52,3.5,100,7.4,6.9,4.3,3.0,3.0,No,Single,Middle,Average,4.1,0.0,None,Handwritten,12,3,3.8,100,87
S02049,21,Female,Canada,Medicine,1,4.0,3.0,100,8.2,5.1,3.1,1.9,3.9,No,Single,Low,Average,3.2,1.5,Copilot,Handwritten,12,0,1.8,100,88
S02050,27,Female,France,Medicine,3,3.95,3.7,99,6.4,6.1,0.9,0.0,4.6,No,Single,High,Average,3.4,2.1,Gemini,Digital,20,2,5.0,100,97
S02051,18,Male,Australia,Psychology,2,3.81,4.7,75,8.3,6.3,4.7,0.0,3.0,Yes,Single,High,Average,3.7,2.9,Gemini,Digital,9,0,2.5,100,88
S02052,22,Female,Canada,Business,4,3.81,2.2,95,8.3,6.4,3.2,1.7,0.6,No,Single,High,Good,4.6,2.1,Gemini,Digital,9,4,4.6,100,100
S02053,23,Female,UK,Psychology,1,3.22,2.5,77,8.3,7.0,4.8,3.5,3.6,No,Single,Low,Good,2.9,0.0,None,Digital,16,3,5.0,88,97
S02054,19,Female,France,Business,1,3.41,3.0,84,6.2,4.4,2.5,0.0,5.0,No,In a Relationship,Middle,Average,3.9,2.6,Claude,Handwritten,13,4,6.6,99,76
S02055,22,Male,USA,Biology,2,3.33,1.5,83,6.8,7.8,3.9,1.1,4.2,No,In a Relationship,Low,Good,4.1,2.7,Claude,Mixed,17,3,6.2,95,100
S02056,19,Female,Germany,Biology,2,3.86,2.3,100,7.3,3.0,0.2,2.5,3.1,No,Single,Middle,Good,3.9,0.3,ChatGPT,Digital,9,1,2.9,100,100
S02057,21,Male,South Korea,Mathematics,3,3.57,2.8,99,5.4,5.5,2.0,1.0,4.1,No,Single,Low,Good,5.2,0.8,Claude,Handwritten,13,0,6.6,100,100
S02058,26,Female,Netherlands,Computer Science,2,4.0,4.8,100,8.9,1.2,0.9,1.2,2.6,Yes,Single,Middle,Average,2.6,2.6,Gemini,Digital,12,2,6.3,100,100
S02059,22,Female,Brazil,Psychology,3,4.0,3.9,100,7.0,5.8,2.2,3.4,5.1,No,In a Relationship,Middle,Average,1.5,1.3,Claude,Handwritten,10,3,4.0,100,100
S02060,24,Female,Brazil,Business,2,3.6,3.8,85,7.3,5.6,3.5,2.3,5.7,No,Single,Low,Poor,2.2,0.6,Copilot,Digital,6,1,4.0,100,100
S02061,28,Female,Brazil,Law,1,4.0,4.8,89,6.3,2.6,1.9,2.1,0.4,Yes,Single,High,Average,5.6,0.4,ChatGPT,Digital,10,2,4.9,100,98
S02062,21,Male,Australia,Economics,1,3.73,3.3,94,5.4,9.4,4.1,0.0,5.2,No,Single,Middle,Good,4.6,3.8,ChatGPT,Handwritten,9,3,2.2,100,96
S02063,23,Female,Canada,Computer Science,2,4.0,4.1,100,6.3,5.2,1.5,0.7,7.5,No,In a Relationship,Low,Average,4.6,2.0,Claude,Digital,18,2,1.7,100,100
S02064,18,Female,UK,Computer Science,2,3.76,3.3,78,7.3,7.4,4.1,1.7,4.1,Yes,Single,Low,Average,5.2,0.9,Gemini,Digital,15,3,0.1,100,88
S02065,21,Male,Brazil,Mathematics,3,3.7,3.9,93,7.8,9.3,4.8,1.5,5.0,No,Single,Middle,Average,4.4,2.6,Claude,Mixed,14,3,5.3,100,94
S02066,27,Female,Bangladesh,Economics,4,3.47,2.6,89,7.2,7.6,4.3,1.9,1.7,Yes,Single,Middle,Average,5.0,1.1,Copilot,Digital,11,0,3.6,100,81
S02067,23,Male,Netherlands,Medicine,1,3.18,0.5,81,7.4,4.3,2.3,3.4,2.0,No,Single,Middle,Average,2.8,2.4,Gemini,Handwritten,8,2,7.1,83,84
S02068,26,Male,Canada,Engineering,3,4.0,3.3,100,6.6,2.8,0.0,1.5,2.6,No,Single,High,Good,2.5,1.8,ChatGPT,Digital,13,1,3.5,100,100
S02069,19,Female,Canada,Business,2,4.0,5.6,100,7.6,5.9,3.7,2.2,2.2,No,Single,Middle,Good,4.8,0.9,ChatGPT,Mixed,19,1,2.3,100,99
S02070,25,Female,Italy,Economics,2,4.0,4.9,100,8.8,5.0,2.6,0.0,0.4,Yes,Single,Middle,Average,3.5,1.7,Gemini,Mixed,8,2,4.6,100,100
S02071,22,Female,Germany,Biology,1,4.0,4.9,100,7.8,2.8,1.3,0.8,2.7,No,In a Relationship,Middle,Good,3.7,1.7,Claude,Handwritten,14,0,2.8,100,100
S02072,22,Male,Netherlands,Biology,1,4.0,5.4,100,8.0,3.8,2.0,2.2,4.7,Yes,In a Relationship,Middle,Average,4.1,2.0,ChatGPT,Handwritten,10,4,6.2,100,100
S02073,18,Male,USA,Engineering,3,3.59,3.6,97,7.4,9.1,5.0,0.7,0.4,No,Single,Middle,Good,5.2,2.8,ChatGPT,Handwritten,12,4,6.5,96,90
S02074,24,Male,Italy,Computer Science,3,4.0,3.8,100,5.2,4.5,1.1,0.3,3.4,Yes,In a Relationship,Middle,Average,3.5,3.4,Claude,Mixed,11,1,3.0,100,93
S02075,19,Female,Canada,Computer Science,3,3.3,2.6,83,5.7,5.9,3.5,4.3,3.3,No,Single,Low,Average,3.8,1.6,Copilot,Mixed,14,1,6.0,96,99
S02076,27,Male,Australia,Biology,2,3.8,3.0,81,7.5,4.9,3.1,2.4,2.4,No,In a Relationship,Low,Poor,5.0,0.0,None,Handwritten,11,3,4.9,95,88
S02077,25,Female,UK,Medicine,2,4.0,4.4,100,7.0,4.8,2.3,0.8,4.0,No,Single,Middle,Average,4.4,2.1,ChatGPT,Handwritten,9,0,4.5,100,100
S02078,25,Male,USA,Engineering,4,3.8,5.3,100,7.5,4.8,3.8,3.0,3.8,No,Single,Low,Average,6.3,0.9,Claude,Handwritten,4,2,1.9,100,100
S02079,20,Male,Canada,Engineering,2,3.27,3.3,80,9.0,8.4,5.2,1.0,2.3,No,Single,Low,Average,4.6,0.0,None,Handwritten,13,1,3.5,100,94
S02080,18,Male,UK,Business,1,3.65,2.8,96,7.9,6.5,2.4,0.0,5.1,No,In a Relationship,High,Good,3.1,1.9,Claude,Handwritten,15,1,2.5,100,89
S02081,23,Female,UK,Engineering,2,4.0,3.5,100,8.5,8.2,2.4,0.8,4.1,Yes,In a Relationship,High,Average,3.6,1.6,Gemini,Handwritten,12,1,5.0,95,100
S02082,27,Female,Brazil,Mathematics,4,4.0,4.4,100,7.1,5.4,3.7,0.5,6.1,No,In a Relationship,Middle,Good,3.5,0.4,ChatGPT,Digital,12,3,3.3,100,100
S02083,26,Female,USA,Medicine,4,2.51,1.3,84,6.0,8.3,4.2,0.7,2.9,Yes,Single,Low,Poor,4.1,0.0,None,Handwritten,19,0,0.8,86,74
S02084,19,Male,France,Computer Science,4,2.71,0.5,68,6.9,4.8,2.6,0.1,2.4,Yes,In a Relationship,Middle,Poor,4.2,2.6,Gemini,Handwritten,20,2,2.6,70,74
S02085,21,Female,South Korea,Medicine,3,3.37,2.7,80,6.0,3.9,2.3,1.5,2.6,No,Single,High,Average,4.8,1.7,Copilot,Mixed,17,1,2.7,100,94
S02086,22,Female,USA,Engineering,4,3.8,1.7,97,8.9,1.6,0.0,2.4,5.4,No,Single,High,Good,2.3,0.4,Gemini,Mixed,14,2,6.6,97,100
S02087,26,Female,South Korea,Medicine,1,3.31,2.7,89,7.9,4.8,1.6,1.2,2.7,Yes,Single,Middle,Good,3.8,1.9,Gemini,Digital,12,1,6.7,94,94
S02088,26,Male,Germany,Biology,1,3.65,3.3,100,7.6,3.0,1.1,1.2,2.8,No,In a Relationship,Middle,Average,4.3,0.8,ChatGPT,Handwritten,7,1,4.1,100,93
S02089,27,Male,UK,Economics,2,3.61,2.8,90,8.5,6.1,3.8,2.0,6.9,No,In a Relationship,Middle,Poor,3.7,1.7,Gemini,Handwritten,2,3,5.0,94,80
S02090,21,Female,Bangladesh,Law,4,3.76,5.7,100,4.6,4.9,2.4,1.2,0.3,Yes,Single,Middle,Good,5.6,1.5,ChatGPT,Handwritten,19,2,7.5,100,100
S02091,21,Female,Bangladesh,Biology,1,3.74,4.0,100,7.7,4.5,2.4,2.3,3.7,No,In a Relationship,Middle,Average,2.3,0.0,None,Handwritten,13,1,4.3,94,100
S02092,18,Female,UK,Medicine,2,3.52,4.0,86,5.4,4.8,2.8,1.3,2.9,No,In a Relationship,High,Average,4.9,1.3,Claude,Handwritten,29,2,5.8,100,98
S02093,24,Female,Netherlands,Physics,1,4.0,4.4,86,7.0,1.6,1.5,2.7,2.5,No,In a Relationship,Middle,Poor,3.5,1.0,Copilot,Handwritten,9,3,5.5,100,99
S02094,21,Female,India,Psychology,2,3.07,1.8,82,6.6,8.2,5.1,1.4,1.1,No,In a Relationship,Low,Average,4.4,0.5,Gemini,Mixed,14,1,2.4,77,92
S02095,22,Female,Australia,Law,2,3.8,5.1,100,7.8,7.8,4.7,0.4,1.7,No,Single,Middle,Average,5.3,0.0,None,Handwritten,17,0,5.9,93,93
S02096,28,Female,Australia,Business,4,3.41,3.4,80,7.3,7.2,5.2,2.6,2.2,No,In a Relationship,Middle,Good,5.6,1.0,Claude,Handwritten,9,0,4.9,100,100
S02097,21,Male,Australia,Business,4,3.92,4.5,100,8.6,7.2,3.8,3.5,4.0,No,In a Relationship,Low,Average,4.1,0.8,Gemini,Handwritten,11,4,4.6,100,100
S02098,24,Male,France,Economics,2,3.42,1.9,91,6.3,7.5,2.8,0.5,4.7,No,In a Relationship,High,Poor,4.5,1.9,Copilot,Mixed,11,3,6.9,94,100
S02099,26,Female,Japan,Law,2,2.61,1.2,68,7.9,8.2,5.2,2.5,0.0,Yes,Single,Low,Good,5.4,1.1,Gemini,Handwritten,10,3,5.0,90,81
S02100,27,Male,South Korea,Medicine,4,3.87,4.7,88,7.2,6.4,1.8,0.1,0.6,No,Single,Middle,Average,3.8,1.3,Copilot,Mixed,14,1,5.7,100,86
S02101,25,Male,South Korea,Business,2,3.77,4.1,100,5.0,7.2,1.5,0.0,4.1,No,Single,Middle,Good,5.8,1.5,ChatGPT,Handwritten,12,3,3.0,100,95
S02102,25,Female,France,Business,3,3.54,2.1,93,5.9,7.9,1.9,2.5,4.3,Yes,Single,Middle,Good,4.0,0.7,ChatGPT,Mixed,2,1,3.8,82,96
S02103,27,Male,France,Biology,1,3.46,2.2,76,6.8,5.2,3.6,2.1,0.1,Yes,Single,Middle,Poor,2.5,0.2,None,Mixed,13,2,4.6,100,98
S02104,19,Female,UK,Economics,3,4.0,5.2,100,8.3,3.3,1.7,1.8,4.7,No,In a Relationship,Low,Average,1.0,3.4,Claude,Mixed,14,0,2.7,100,100
S02105,26,Female,Bangladesh,Biology,1,3.78,1.7,85,7.6,5.1,2.6,1.6,3.0,No,In a Relationship,High,Average,5.0,1.1,Copilot,Mixed,12,2,4.7,90,88
S02106,20,Male,Italy,Mathematics,2,4.0,6.0,100,5.6,3.6,0.4,2.7,4.5,No,Single,High,Average,1.5,1.0,Claude,Digital,20,1,4.5,100,90
S02107,25,Male,Canada,Law,2,3.41,2.1,86,6.8,8.4,3.5,0.6,1.3,Yes,Single,Middle,Average,4.2,2.6,Claude,Digital,14,0,1.8,78,85
S02108,26,Male,France,Psychology,1,4.0,4.5,100,9.4,4.3,0.5,3.5,0.2,Yes,Single,High,Average,1.7,3.1,Copilot,Handwritten,12,1,6.8,97,100
S02109,28,Male,India,Law,4,3.5,3.0,84,7.1,3.0,1.4,2.4,2.4,No,Single,Middle,Good,3.3,2.6,ChatGPT,Mixed,17,1,2.7,96,88
S02110,21,Male,Canada,Mathematics,2,3.74,4.4,98,6.6,6.9,4.6,0.0,2.5,No,In a Relationship,High,Average,5.4,0.8,Claude,Mixed,23,1,3.4,100,94
S02111,21,Female,Australia,Psychology,3,3.44,2.7,87,7.6,7.5,4.6,0.2,2.4,Yes,In a Relationship,Low,Average,4.0,1.5,Claude,Handwritten,11,1,2.3,100,83
